地区(大区),省/直辖市,城市/区县,产业分类,紧缺岗位名称,需求程度,学历要求,专业要求,薪资参考/政策补贴,缺口人数,文件年份
西北地区,陕西,陕西省,经营管理,电子/电器项目经理,4,,,,333,2025
西北地区,陕西,陕西省,创新研发,半导体工艺工程师,4,,,,596,2025
西北地区,陕西,陕西省,创新研发,电子元器件工程师,4,,,,191,2025
西北地区,陕西,陕西省,创新研发,射频工程师,4,,,,317,2025
西北地区,陕西,陕西省,经营管理,实验室负责人,4,,,,305,2025
西北地区,陕西,陕西省,创新研发,质量管理/测试,3,,,,523,2025
西北地区,陕西,陕西省,创新研发,半导体技术,3,,,,337,2025
西北地区,陕西,陕西省,创新研发,半导体设备工程师,3,,,,341,2025
西北地区,陕西,陕西省,创新研发,C#工程师,3,,,,258,2025
西北地区,陕西,陕西省,创新研发,可靠度工程师,3,,,,334,2025
西北地区,陕西,陕西省,创新研发,芯片测试工程师,3,,,,222,2025
西北地区,陕西,陕西省,创新研发,化学分析,3,,,,345,2025
西北地区,陕西,陕西省,创新研发,硬件测试,3,,,,564,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,334,2025
西北地区,陕西,陕西省,创新研发,QA 工程师,3,,,,229,2025
西北地区,陕西,陕西省,创新研发,系统工程师,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,经营管理,电子/电器项目经理,4,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,半导体工艺工程师,4,,电子科学与技术、材料科学与工程、电气类、材料类,,,2025
西北地区,陕西,陕西省,发,工程师,1,,材料科学与工程、电气类、材料类,,,2025
西北地区,陕西,陕西省,创新研,半导体技术,3,,电子科学与技术、,,,2025
西北地区,陕西,陕西省,创新研发,半导体设备工程师,3,,机械工程、电子科学与技术、机械类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,芯片测试工程师,3,,电子科学与技术、集成电路科学与工,,,2025
西北地区,陕西,陕西省,创新研发,硬件测试,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,图像识别,5,,,,285,2025
西北地区,陕西,陕西省,创新研发,DSP开发,5,,,,294,2025
西北地区,陕西,陕西省,创新研发,算法工程师,5,,,,157,2025
西北地区,陕西,陕西省,经营管理,IT技术/研发总监,5,,,,185,2025
西北地区,陕西,陕西省,创新研发,仿真应用工程师,5,,,,157,2025
西北地区,陕西,陕西省,创新研发,导航算法,5,,,,238,2025
西北地区,陕西,陕西省,创新研发,电机工程师,5,,,,280,2025
西北地区,陕西,陕西省,创新研发,民航工程设计,5,,,,256,2025
西北地区,陕西,陕西省,创新研发,动力系统工程师,5,,,,174,2025
西北地区,陕西,陕西省,创新研发,智能驾驶系统工程师,5,,,,277,2025
西北地区,陕西,陕西省,创新研发,硬件工程师,4,,,,489,2025
西北地区,陕西,陕西省,创新研发,发动机工程师,4,,,,208,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,,,587,2025
西北地区,陕西,陕西省,创新研发,射频工程师,4,,,,353,2025
西北地区,陕西,陕西省,创新研发,激光工程师,4,,,,215,2025
西北地区,陕西,陕西省,创新研发,CNC/数控编程,4,,,,243,2025
西北地区,陕西,陕西省,创新研发,材料工程师,4,,,,511,2025
西北地区,陕西,陕西省,创新研发,电控工程师,4,,,,589,2025
西北地区,陕西,陕西省,创新研发,嵌入式软件开发,4,,,,556,2025
西北地区,陕西,陕西省,创新研发,飞机设计制造,4,,,,572,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,4,,,,392,2025
西北地区,陕西,陕西省,创新研发,C/C++工程师,4,,,,449,2025
西北地区,陕西,陕西省,创新研发,液压工程师,4,,,,285,2025
西北地区,陕西,陕西省,创新研发,激光/光电子技术,4,,,,354,2025
西北地区,陕西,陕西省,创新研发,PCB工程师,4,,,,354,2025
西北地区,陕西,陕西省,创新研发,测试开发,4,,,,500,2025
西北地区,陕西,陕西省,创新研发,FPGA开发,4,,,,423,2025
西北地区,陕西,陕西省,创新研发,电池工程师,4,,,,301,2025
西北地区,陕西,陕西省,创新研发,ARM开发,4,,,,408,2025
西北地区,陕西,陕西省,创新研发,无线电工程师,4,,,,370,2025
西北地区,陕西,陕西省,创新研发,工业设计,4,,,,341,2025
西北地区,陕西,陕西省,创新研发,气动工程师,4,,,,227,2025
西北地区,陕西,陕西省,创新研发,电子元器件工程师,4,,,,379,2025
西北地区,陕西,陕西省,创新研发,冲压工程师,4,,,,566,2025
西北地区,陕西,陕西省,创新研发,系统工程师,4,,,,203,2025
西北地区,陕西,陕西省,创新研发,热能工程师,4,,,,406,2025
西北地区,陕西,陕西省,创新研发,电子技术研发工程师,4,,,,436,2025
西北地区,陕西,陕西省,创新研发,电磁兼容工程师,4,,,,340,2025
西北地区,陕西,陕西省,创新研发,单片机,4,,,,249,2025
西北地区,陕西,陕西省,创新研发,安全性能工程师,4,,,,314,2025
西北地区,陕西,陕西省,创新研发,模具工程师,4,,,,425,2025
西北地区,陕西,陕西省,创新研发,材料工艺工程师,3,,,,306,2025
西北地区,陕西,陕西省,创新研发,焊接工程师,3,,,,221,2025
西北地区,陕西,陕西省,创新研发,无损检测工程师,3,,,,324,2025
西北地区,陕西,陕西省,创新研发,线束设计,3,,,,320,2025
西北地区,陕西,陕西省,创新研发,装配工程师,3,,,,327,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,,,416,2025
西北地区,陕西,陕西省,创新研发,自动化工程师,3,,,,627,2025
西北地区,陕西,陕西省,创新研发,高分子材料工程师,3,,,,317,2025
西北地区,陕西,陕西省,创新研发,Java,3,,,,306,2025
西北地区,陕西,陕西省,经营管理,生产经理,3,,,,208,2025
西北地区,陕西,陕西省,创新研发,实验室技术员,3,,,,498,2025
西北地区,陕西,陕西省,创新研发,通信技术工程师,3,,,,192,2025
西北地区,陕西,陕西省,创新研发,3D设计师,3,,,,261,2025
西北地区,陕西,陕西省,创新研发,采购工程师,3,,,,332,2025
西北地区,陕西,陕西省,创新研发,可靠度工程师,3,,,,200,2025
西北地区,陕西,陕西省,创新研发,机械研发工程师,3,,,,627,2025
西北地区,陕西,陕西省,创新研发,机电工程师,3,,,,264,2025
西北地区,陕西,陕西省,创新研发,测绘/测量,3,,,,328,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,275,2025
西北地区,陕西,陕西省,创新研发,QA工程师,3,,,,400,2025
西北地区,陕西,陕西省,创新研发,仪器/仪表工程师,3,,,,403,2025
西北地区,陕西,陕西省,创新研发,制造工程师,3,,,,369,2025
西北地区,陕西,陕西省,创新研发,DSP开发,5,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,智能驾驶系统工程师,5,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,电子科学与技术、计算机科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,发,造,1,,术、机械工程、航空航天类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,PCB工程师,4,,电子科学与技术、计算机科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,测试开发,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,FPGA开发,4,,电子科学与技术、计算机科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,无线电工程师,4,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,电子技术研发工程师,4,,电子科学与技术、计算机科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,单片机,4,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,线束设计,3,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,发,工程师,,,化学工程与技术、材料类、化工与制药类,,,2025
西北地区,陕西,陕西省,发,程师,,,电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,3D设计师,3,,建筑设计类、土木类,,,2025
西北地区,陕西,陕西省,创新研发,可靠度工程师,3,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,发,程师,,,学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,测绘/测量,3,,测绘科学与技术、地理科学类、测绘类、地理科学类,,,2025
西北地区,陕西,陕西省,创新研发,QA工程师,3,,计算机科学与技术、软件工程、计,,,2025
西北地区,陕西,陕西省,创新研发,机器人算法,5,,,,172,2025
西北地区,陕西,陕西省,创新研发,电机工程师,5,,,,259,2025
西北地区,陕西,陕西省,经营管理,IT技术/研发总监,5,,,,305,2025
西北地区,陕西,陕西省,创新研发,自动化测试,5,,,,141,2025
西北地区,陕西,陕西省,创新研发,算法工程师,5,,,,117,2025
西北地区,陕西,陕西省,创新研发,科研人员,5,,,,150,2025
西北地区,陕西,陕西省,创新研发,C/C++工程师,4,,,,226,2025
西北地区,陕西,陕西省,创新研发,机器学习,4,,,,432,2025
西北地区,陕西,陕西省,创新研发,单片机,4,,,,238,2025
西北地区,陕西,陕西省,创新研发,嵌入式软件开发,4,,,,396,2025
西北地区,陕西,陕西省,创新研发,CNC/数控编程,4,,,,214,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,4,,,,366,2025
西北地区,陕西,陕西省,创新研发,硬件工程师,4,,,,255,2025
西北地区,陕西,陕西省,创新研发,通信电源工程师,4,,,,425,2025
西北地区,陕西,陕西省,创新研发,液压工程师,4,,,,240,2025
西北地区,陕西,陕西省,生产服务,软件产品经理,4,,,,323,2025
西北地区,陕西,陕西省,市场营销,大客户代表,4,,,,546,2025
西北地区,陕西,陕西省,创新研发,测试开发,4,,,,346,2025
西北地区,陕西,陕西省,创新研发,工业设计,4,,,,499,2025
西北地区,陕西,陕西省,创新研发,Android,4,,,,389,2025
西北地区,陕西,陕西省,生产服务,产品经理,4,,,,309,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,,,313,2025
西北地区,陕西,陕西省,创新研发,PCB工程师,4,,,,244,2025
西北地区,陕西,陕西省,创新研发,系统工程师,4,,,,474,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,,,192,2025
西北地区,陕西,陕西省,创新研发,实验室技术员,3,,,,205,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,276,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,553,2025
西北地区,陕西,陕西省,创新研发,机器人调试工程师,3,,,,232,2025
西北地区,陕西,陕西省,创新研发,夹具工程师,3,,,,485,2025
西北地区,陕西,陕西省,创新研发,Java,3,,,,230,2025
西北地区,陕西,陕西省,创新研发,电子工程师,3,,,,279,2025
西北地区,陕西,陕西省,创新研发,实施工程师,3,,,,349,2025
西北地区,陕西,陕西省,创新研发,电路工程师/技术员,3,,,,244,2025
西北地区,陕西,陕西省,创新研发,装配工程师,3,,,,585,2025
西北地区,陕西,陕西省,创新研发,C#工程师,3,,,,364,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,,,524,2025
西北地区,陕西,陕西省,创新研发,SMT工程师,3,,,,501,2025
西北地区,陕西,陕西省,创新研发,软件测试,3,,,,293,2025
西北地区,陕西,陕西省,创新研发,机械研发工程师,3,,,,548,2025
西北地区,陕西,陕西省,创新研发,自动化设计工程师,3,,,,285,2025
西北地区,陕西,陕西省,创新研发,测试工程师,3,,,,257,2025
西北地区,陕西,陕西省,创新研发,电机工程师,5,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,自动化测试,5,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,科研人员,5,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,C/C++工程师,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,通信电源工程师,4,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,Android,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,机器人调试工程师,3,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,夹具工程师,3,,机械设计制造类、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,Java,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,实施工程师,3,,机械设计制造类、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,机械设计制造类、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,软件测试,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研,机械研发工,3,,机械设计制造类、,,,2025
西北地区,陕西,陕西省,发,程师,,,自动化类,,,2025
西北地区,陕西,陕西省,创新研发,核力/火力工程师,5,,,,245,2025
西北地区,陕西,陕西省,创新研发,科研人员,5,,,,145,2025
西北地区,陕西,陕西省,创新研发,光伏系统工程师,4,,,,269,2025
西北地区,陕西,陕西省,创新研发,FPGA开发,4,,,,235,2025
西北地区,陕西,陕西省,创新研发,工业设计,4,,,,493,2025
西北地区,陕西,陕西省,创新研发,废气处理工程师,4,,,,196,2025
西北地区,陕西,陕西省,创新研发,材料工程师,4,,,,458,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,,,632,2025
西北地区,陕西,陕西省,生产服务,产品经理,4,,,,353,2025
西北地区,陕西,陕西省,创新研发,嵌入式软件开发,4,,,,499,2025
西北地区,陕西,陕西省,创新研发,IC验证工程师,4,,,,289,2025
西北地区,陕西,陕西省,创新研发,风电工程师,4,,,,361,2025
西北地区,陕西,陕西省,创新研发,安全性能工程师,4,,,,585,2025
西北地区,陕西,陕西省,创新研发,水处理工程师,3,,,,315,2025
西北地区,陕西,陕西省,创新研发,环境监测工程师,3,,,,411,2025
西北地区,陕西,陕西省,创新研发,计量工程师,3,,,,468,2025
西北地区,陕西,陕西省,创新研发,固废处理工程师,3,,,,283,2025
西北地区,陕西,陕西省,创新研发,安装工程师,3,,,,390,2025
西北地区,陕西,陕西省,创新研发,环保技术工程师,3,,,,198,2025
西北地区,陕西,陕西省,创新研发,采样技术员,3,,,,400,2025
西北地区,陕西,陕西省,创新研发,测试工程师,3,,,,346,2025
西北地区,陕西,陕西省,创新研发,质量体系工程师,3,,,,231,2025
西北地区,陕西,陕西省,经营管理,工程项目经理,3,,,,192,2025
西北地区,陕西,陕西省,创新研发,QA专员,3,,,,217,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,,,478,2025
西北地区,陕西,陕西省,创新研发,无损检测工程师,3,,,,306,2025
西北地区,陕西,陕西省,创新研发,可靠度工程师,3,,,,430,2025
西北地区,陕西,陕西省,创新研发,地质工程师,3,,,,226,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,,,348,2025
西北地区,陕西,陕西省,创新研发,新能源电池工程师,3,,,,207,2025
西北地区,陕西,陕西省,创新研发,采购工程师,3,,,,295,2025
西北地区,陕西,陕西省,创新研发,化学分析,3,,,,451,2025
西北地区,陕西,陕西省,创新研发,电力工程师,3,,,,288,2025
西北地区,陕西,陕西省,创新研发,实验室技术员,3,,,,620,2025
西北地区,陕西,陕西省,创新研发,锅炉工程师/技师,3,,,,299,2025
西北地区,陕西,陕西省,创新研发,测绘/测量,3,,,,415,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,464,2025
西北地区,陕西,陕西省,生产服务,工程造价,3,,,,266,2025
西北地区,陕西,陕西省,创新研发,节能/能源工程师,3,,,,352,2025
西北地区,陕西,陕西省,创新研发,给排水工程师,3,,,,277,2025
西北地区,陕西,陕西省,创新研发,弱电工程师,3,,,,352,2025
西北地区,陕西,陕西省,创新研发,暖通工程师,3,,,,390,2025
西北地区,陕西,陕西省,创新研发,环评技术员,3,,,,611,2025
西北地区,陕西,陕西省,创新研发,高分子材料工程师,3,,,,234,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,,,511,2025
西北地区,陕西,陕西省,创新研发,焊接工程师,3,,,,283,2025
西北地区,陕西,陕西省,创新研发,结构设计师,3,,,,286,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,400,2025
西北地区,陕西,陕西省,创新研发,数据分析师,3,,,,325,2025
西北地区,陕西,陕西省,创新研发,系统集成,3,,,,196,2025
西北地区,陕西,陕西省,创新研发,材料工艺工程师,3,,,,282,2025
西北地区,陕西,陕西省,创新研发,核力/火力工程师,5,,动力工程及工程热物理、机械工程、能源动力类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,光伏系统工程师,4,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,IC验证工程师,4,,电子科学与技术、集成电路科学与工程、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,风电工程师,4,,动力工程及工程热物理、机械工程、能源动力类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,固废处理工程师,3,,环境科学与工程、化学工程与技术、环境科学与工程类、化工与制药类,,,2025
西北地区,陕西,陕西省,创新研发,安装工程师,3,,土木工程、机械工程、土木类、机械,,,2025
西北地区,陕西,陕西省,创新研发,采样技术员,3,,环境科学与工程、化学工程与技术、环境科学与工程类、化工与制药类,,,2025
西北地区,陕西,陕西省,经营管理,工程项目经理,3,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,QA专员,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,新能源电池工程师,3,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,锅炉工程师/技师,3,,动力工程及工程热物理、机械工程、能源动力类、机械类,,,2025
西北地区,陕西,陕西省,生产服务,工程造价,3,,管理科学与工程类、土木类,,,2025
西北地区,陕西,陕西省,创新研发,给排水工程师,3,,土木工程、水利工程、土木类、水利类,,,2025
西北地区,陕西,陕西省,创新研发,弱电工程师,3,,电气工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,暖通工程师,3,,土木工程、机械工程、土木类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,环评技术员,3,,环境科学与工程、化学工程与技术、环境科学与工程类、化工与制药类,,,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,土木工程、机械工程、土木类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,数据分析师,3,,统计类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,材料工艺工程师,3,,材料科学与工程、化学工程与技术、材料类、化工与制药类,,,2025
西北地区,陕西,陕西省,创新研发,科研人员,5,,,,108,2025
西北地区,陕西,陕西省,创新研发,选矿/采矿,4,,,,338,2025
西北地区,陕西,陕西省,创新研发,勘探工程师,4,,,,508,2025
西北地区,陕西,陕西省,经营管理,实验室负责人,4,,,,195,2025
西北地区,陕西,陕西省,创新研发,能源/矿产项目,4,,,,430,2025
西北地区,陕西,陕西省,创新研发,爆破工程师,4,,,,343,2025
西北地区,陕西,陕西省,创新研发,电控工程师,4,,,,292,2025
西北地区,陕西,陕西省,创新研发,液压工程师,4,,,,303,2025
西北地区,陕西,陕西省,创新研发,标准化工程师,4,,,,348,2025
西北地区,陕西,陕西省,创新研发,隧道工程师,4,,,,328,2025
西北地区,陕西,陕西省,创新研发,安全性能工程师,4,,,,481,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,,,235,2025
西北地区,陕西,陕西省,创新研发,仪器/仪表工程师,3,,,,499,2025
西北地区,陕西,陕西省,创新研发,地质工程师,3,,,,230,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,,,396,2025
西北地区,陕西,陕西省,经营管理,工程项目经理,3,,,,388,2025
西北地区,陕西,陕西省,创新研发,测绘/测量,3,,,,518,2025
西北地区,陕西,陕西省,创新研发,环保工程师,3,,,,562,2025
西北地区,陕西,陕西省,创新研发,岩土工程,3,,,,447,2025
西北地区,陕西,陕西省,创新研发,工程质量管理,3,,,,322,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,,,200,2025
西北地区,陕西,陕西省,创新研发,给排水工程师,3,,,,238,2025
西北地区,陕西,陕西省,创新研发,爆破工程师,4,,矿业工程、地质资源与地质工程、矿业类、地质类,,,2025
西北地区,陕西,陕西省,创新研发,隧道工程师,4,,土木工程、地质资源与地质工程、土木类、地质类,,,2025
西北地区,陕西,陕西省,创新研发,安全性能工程师,4,,安全类、矿业类,,,2025
西北地区,陕西,陕西省,创新研,仪器/仪表,3,,仪器类、电气类,,,2025
西北地区,陕西,陕西省,发,工程师,,,,,,2025
西北地区,陕西,陕西省,创新研,测绘/测量,3,,测绘科学与技术、,,,2025
西北地区,陕西,陕西省,创新研发,岩土工程,3,,土木工程、地质资源与地质工程、土木类、地质类,,,2025
西北地区,陕西,陕西省,创新研发,给排水工程师,3,,土木类、水利类,,,2025
西北地区,陕西,陕西省,创新研发,仿真应用工程师,5,,,,135,2025
西北地区,陕西,陕西省,创新研发,化工研发,4,,,,371,2025
西北地区,陕西,陕西省,创新研发,材料工程师,4,,,,285,2025
西北地区,陕西,陕西省,创新研发,机械研发工程师,3,,,,374,2025
西北地区,陕西,陕西省,创新研发,高分子材料工程师,3,,,,334,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,,,345,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,300,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,,,357,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,5,,,,470,2025
西北地区,陕西,陕西省,创新研发,生产设备工程师,5,,,,413,2025
西北地区,陕西,陕西省,创新研发,材料研发工程师,4,,,,198,2025
西北地区,陕西,陕西省,创新研发,电池工程师,4,,,,455,2025
西北地区,陕西,陕西省,创新研发,化工研发工程师,4,,,,504,2025
西北地区,陕西,陕西省,创新研发,选矿/采矿工程师,4,,,,558,2025
西北地区,陕西,陕西省,创新研发,自动化工程师,4,,,,424,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,,,322,2025
西北地区,陕西,陕西省,创新研发,化学技术应用工程师,3,,,,202,2025
西北地区,陕西,陕西省,创新研发,仪器/仪表工程师,3,,,,580,2025
西北地区,陕西,陕西省,创新研发,质量管理工程师,3,,,,590,2025
西北地区,陕西,陕西省,创新研发,电气工程师,3,,电气类、电力技术类,,,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,5,,化学工程与技术、能源动力类,,,2025
西北地区,陕西,陕西省,创新研发,生产设备工程师,5,,机械工程、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,电池工程师,4,,能源动力类、化学工程与技术,,,2025
西北地区,陕西,陕西省,创新研发,选矿/采矿工程师,4,,地质资源与地质工程、矿业工程、地质类、矿业类,,,2025
西北地区,陕西,陕西省,创新研发,自动化工程师,4,,控制科学与工程、电气工程、自动化类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,化学工程与技术、动力工程及工程热物理、化工与制药类、能源动力类,,,2025
西北地区,陕西,陕西省,创新研发,化学技术应用工程师,3,,化学工程与技术、化学类、化工技术,,,2025
西北地区,陕西,陕西省,创新研发,仪器/仪表工程师,3,,仪器科学与技术、控制科学与工程、仪器类、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,质量管理工程师,3,,管理科学与工程、安全科学与工程、管理科学与工程类、安全类,,,2025
西北地区,陕西,陕西省,创新研发,机器视觉,5,,,,166,2025
西北地区,陕西,陕西省,创新研发,数据架构师,5,,,,195,2025
西北地区,陕西,陕西省,创新研发,自然语言处理,5,,,,146,2025
西北地区,陕西,陕西省,创新研发,导航算法,5,,,,309,2025
西北地区,陕西,陕西省,创新研发,仿真应用工程师,5,,,,170,2025
西北地区,陕西,陕西省,创新研发,深度学习,5,,,,204,2025
西北地区,陕西,陕西省,创新研发,机器人算法,5,,,,258,2025
西北地区,陕西,陕西省,创新研发,C/C++工程师,4,,,,330,2025
西北地区,陕西,陕西省,创新研发,嵌入式软件开发,4,,,,289,2025
西北地区,陕西,陕西省,创新研发,单片机,4,,,,345,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,4,,,,411,2025
西北地区,陕西,陕西省,市场营销,大客户代表,4,,,,236,2025
西北地区,陕西,陕西省,创新研发,机器学习,4,,,,403,2025
西北地区,陕西,陕西省,创新研发,FPGA开发,4,,,,294,2025
西北地区,陕西,陕西省,创新研发,射频工程师,4,,,,290,2025
西北地区,陕西,陕西省,创新研发,数据开发,4,,,,381,2025
西北地区,陕西,陕西省,创新研发,无线电工程师,4,,,,346,2025
西北地区,陕西,陕西省,创新研发,Golang,4,,,,268,2025
西北地区,陕西,陕西省,生产服务,行业研究,4,,,,233,2025
西北地区,陕西,陕西省,创新研发,PCB工程师,4,,,,433,2025
西北地区,陕西,陕西省,生产服务,数据产品经理,4,,,,236,2025
西北地区,陕西,陕西省,市场营销,AI产品经理,4,,,,232,2025
西北地区,陕西,陕西省,创新研发,.NET,4,,,,612,2025
西北地区,陕西,陕西省,创新研发,工业设计,4,,,,345,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,,,257,2025
西北地区,陕西,陕西省,创新研发,Python,4,,,,388,2025
西北地区,陕西,陕西省,创新研发,软件测试,3,,,,352,2025
西北地区,陕西,陕西省,创新研发,功能测试,3,,,,357,2025
西北地区,陕西,陕西省,创新研发,Java,3,,,,265,2025
西北地区,陕西,陕西省,创新研发,云计算,3,,,,260,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,248,2025
西北地区,陕西,陕西省,创新研发,C#工程师,3,,,,223,2025
西北地区,陕西,陕西省,创新研发,数据通信工程师,3,,,,267,2025
西北地区,陕西,陕西省,经营管理,IT项目经理,3,,,,236,2025
西北地区,陕西,陕西省,创新研发,无线通信工程师,3,,,,316,2025
西北地区,陕西,陕西省,创新研发,弱电工程师,3,,,,471,2025
西北地区,陕西,陕西省,创新研发,需求分析工程师,3,,,,615,2025
西北地区,陕西,陕西省,创新研发,芯片测试工程师,3,,,,292,2025
西北地区,陕西,陕西省,创新研发,数据架构师,5,,计算机科学与技术、软件工程,,,2025
西北地区,陕西,陕西省,创新研发,导航算法,5,,计算机科学与技术、软件工程,,,2025
西北地区,陕西,陕西省,创新研发,仿真应用工程师,5,,计算机科学与技术、软件工程、计算机类、数学类,,,2025
西北地区,陕西,陕西省,创新研发,单片机,4,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,数据开发,4,,计算机科学与技术、软件工程,,,2025
西北地区,陕西,陕西省,创新研发,Golang,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,生产服务,数据产品经理,4,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,Python,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,功能测试,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,数据通信工程师,3,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,经营管理,IT项目经理,3,,工商管理、公共管理、工商管理类、,,,2025
西北地区,陕西,陕西省,创新研发,弱电工程师,3,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,需求分析工程师,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研,芯片测试工,3,,电子信息类、集成,,,2025
